episode_length,episode_return,episodes,steps,steps_per_second
92,5.3216786,190,17480,83.65956264071953
92,6.426163,191,17572,105.17455266005435
92,11.724001,192,17664,96.47825391237559
92,4.48039,193,17756,96.14536669570226
92,0.00037019514,194,17848,90.53879168352105
92,12.607086,195,17940,92.65158457522762
92,1.5013223,196,18032,93.42632999779676
92,-0.0378905,197,18124,91.89063309659524
92,2.7951574,198,18216,100.02573198433187
92,9.057061,199,18308,103.94662645386856
92,2.9232173,200,18400,96.29775052512869
92,4.813348,201,18492,103.52233072011924
92,15.1435,202,18584,101.84858324258154
92,-1.5448862,203,18676,98.36482648322442
92,10.179157,204,18768,99.61611408420525
92,-0.3427303,205,18860,97.66433015282294
92,2.1021252,206,18952,95.27684053283294
92,7.667328,207,19044,90.95987097461592
92,9.004717,208,19136,93.50676772843886
92,-2.0128376,209,19228,91.17528648520418
92,-4.08518,210,19320,97.16383487414372
92,1.4419767,211,19412,102.56630225319692
92,0.88808894,212,19504,102.13395388625501
92,20.081135,213,19596,101.6419845733734
92,6.8730073,214,19688,97.73856711757372
92,2.146151,215,19780,96.6376730583233
92,8.213271,216,19872,97.41304618382904
92,2.2752128,217,19964,95.6831937711544
92,-5.3407183,218,20056,97.45602663778752
92,-9.465542,219,20148,92.69502973319993
92,-16.579275,220,20240,95.88579064982014
92,11.948749,221,20332,94.16342410172528
92,9.130732,222,20424,96.23137268300249
92,-4.512818,223,20516,95.95508057719867
92,11.713914,224,20608,95.19711099850448
92,14.304452,225,20700,99.8567573127828
92,14.490918,226,20792,102.18152689734103
92,-15.575126,227,20884,104.84500720293921
92,9.436976,228,20976,99.5179995919998
92,3.8626218,229,21068,97.29134711145961
92,3.3907564,230,21160,96.59599157992972
92,9.319287,231,21252,101.31693116872512
92,-1.2851616,232,21344,89.42687177186315
92,-6.449772,233,21436,89.83453213291962
92,2.4654398,234,21528,91.60373445559446
92,8.005176,235,21620,87.71846144193673
92,0.2978859,236,21712,97.67224075188263
92,6.1257596,237,21804,104.08033484720897
92,1.5816061,238,21896,96.59700718377029
92,6.968255,239,21988,104.58933404238422
92,13.752898,240,22080,101.02726649374804
92,11.51529,241,22172,98.15172979351243
92,4.1197248,242,22264,99.943761750728
92,12.889081,243,22356,94.96061386914897
92,5.853137,244,22448,91.91884815818554
92,-9.244248,245,22540,98.44839543869031
92,15.393585,246,22632,97.12255394614208
92,1.5460862,247,22724,94.29218616328103
92,-4.376434,248,22816,96.36636182465674
92,14.949844,249,22908,100.8469075260679
92,8.234668,250,23000,98.58406379672688
92,10.788801,251,23092,98.23788797026458
92,-2.6249583,252,23184,97.40072735790572
92,7.895281,253,23276,99.84626702039822
92,6.529682,254,23368,91.12277332748953
92,0.5743338,255,23460,98.00773798835162
92,8.594524,256,23552,96.39939163923647
92,6.139725,257,23644,94.44131339116338
92,7.0733924,258,23736,91.75902422622399
92,19.86485,259,23828,91.27086523025746
92,9.9562,260,23920,94.80688509397498
92,1.1741118,261,24012,101.82982303360409
92,1.0416999,262,24104,93.31113329910825
92,12.696075,263,24196,77.51346234969407
92,-0.16935341,264,24288,98.97300913101468
92,1.0469134,265,24380,96.50040288113782
92,15.348646,266,24472,100.85813637893865
92,-1.6176742,267,24564,100.153306653537
92,-12.554516,268,24656,95.54419584239253
92,3.3599176,269,24748,89.84155981552811
92,9.610876,270,24840,98.63269748472236
92,7.8596697,271,24932,98.29622044179249
92,0.9862115,272,25024,98.1801492767064
92,10.299179,273,25116,99.76500323564855
92,0.87697273,274,25208,95.68518679239014
92,11.287166,275,25300,95.13744827395769
92,17.820791,276,25392,102.53798459788337
92,16.49056,277,25484,100.13080040345443
92,3.0086324,278,25576,101.04761081755986
92,1.9748152,279,25668,104.09524377311705
92,9.478616,280,25760,98.7642737212826
92,-14.084991,281,25852,98.47869598838292
92,4.0993304,282,25944,95.43946265645911
92,2.0141943,283,26036,93.2611353576699
92,6.5145226,284,26128,90.45913578131297
92,11.726757,285,26220,95.5418538502373
92,-1.0833412,286,26312,102.10033603395266
92,3.5842407,287,26404,95.52326392550553
92,18.066858,288,26496,101.4303831174003
92,0.33045483,289,26588,97.43727491951266
92,10.628004,290,26680,102.27176405264183
92,8.842833,291,26772,105.16953627403018
92,7.5346727,292,26864,98.57074200368814
92,11.171653,293,26956,95.7236636241068
92,17.368788,294,27048,92.99789217356768
92,12.070571,295,27140,97.01601681078763
92,12.347092,296,27232,94.46952097126298
92,4.402499,297,27324,96.91786710148051
92,17.014238,298,27416,94.14118641872089
92,5.1722817,299,27508,95.628441902785
92,14.606965,300,27600,91.48656505232651
92,12.816385,301,27692,91.51316517483092
92,-8.863786,302,27784,93.85425926403366
92,3.9586186,303,27876,89.82244541765266
92,-12.236,304,27968,96.3538250905605
92,13.023073,305,28060,97.78411500878185
92,-0.43079147,306,28152,98.12704467385412
92,12.190932,307,28244,94.26323236271253
92,15.004199,308,28336,95.47467103846985
92,9.003503,309,28428,98.70298603440982
92,7.256211,310,28520,91.53730525761445
92,5.755819,311,28612,98.60305798394656
92,2.67512,312,28704,101.60012869975596
92,7.8543677,313,28796,102.59010771967522
92,9.019098,314,28888,97.71282743685748
92,3.3681762,315,28980,96.13700688098822
92,6.9724226,316,29072,99.67982880557064
92,4.3283796,317,29164,104.06489695881805
92,4.553595,318,29256,101.00550264295433
92,4.3483925,319,29348,94.24824418434532
92,17.717184,320,29440,95.294793379674
92,7.097638,321,29532,96.54982834378083
92,-2.9768953,322,29624,93.4568089547807
92,8.407767,323,29716,95.37763342948314
92,6.2205524,324,29808,100.704812653634
92,4.935876,325,29900,99.9816990226109
92,3.0706437,326,29992,94.02566458647209
92,8.60801,327,30084,96.36207827415483
92,10.479771,328,30176,87.26359861400763
92,2.6601372,329,30268,85.50871948534683
92,7.3664513,330,30360,77.2227164597093
92,9.021147,331,30452,87.12292390008078
92,-6.232643,332,30544,95.6766695800403
92,-13.721216,333,30636,84.65836674866834
92,9.537155,334,30728,94.04910843984284
92,2.0970638,335,30820,97.26552368987733
92,11.106265,336,30912,92.01570779008334
92,6.629895,337,31004,91.9524486396076
92,-1.2243308,338,31096,98.2582001307305
92,9.692185,339,31188,97.71181297721039
92,6.672769,340,31280,99.74594554912542
92,11.370956,341,31372,100.3209659698618
92,10.442174,342,31464,99.18607041647121
92,4.9852576,343,31556,100.9965142385425
92,6.1667204,344,31648,90.90576379378867
92,1.6316851,345,31740,95.98816329302441
92,4.4696436,346,31832,91.82217037916423
92,13.747973,347,31924,95.56113730531519
92,-0.4357021,348,32016,100.52259059644948
92,-1.2617024,349,32108,98.78647326966981
92,6.2755384,350,32200,101.36497077071071
92,3.747583,351,32292,103.3871426504552
92,1.4616752,352,32384,99.65897616816686
92,9.951823,353,32476,104.68342157871564
92,4.4624414,354,32568,98.1837715704784
92,17.89362,355,32660,96.01051777499495
92,0.13686842,356,32752,95.3288352976315
92,1.399716,357,32844,97.5648402860934
92,13.564361,358,32936,96.99621492623153
92,-5.2431254,359,33028,91.80875656459216
92,9.145935,360,33120,97.55194047924522
92,12.1901865,361,33212,103.90254363020777
92,7.4737997,362,33304,97.22810039382479
92,1.2160852,363,33396,100.60837257712703
92,-12.292706,364,33488,96.03864284142756
92,15.302443,365,33580,87.01167165490993
92,-5.1595373,366,33672,100.09124407754429
92,-3.3833063,367,33764,99.1918581007959
92,6.1398945,368,33856,97.20505296229373
92,9.931839,369,33948,86.00935173128283
92,8.611053,370,34040,83.30209608811964
92,5.540021,371,34132,77.37613943411039
92,1.521129,372,34224,93.15320371380705
92,5.8642063,373,34316,82.19320376003543
92,11.258836,374,34408,82.69743028358906
92,11.191973,375,34500,100.04430016611137
92,-6.493427,376,34592,95.6303141449488
92,6.8480616,377,34684,100.09394423753443
92,9.798956,378,34776,82.81771349210113
92,5.7850757,379,34868,92.46998863643444
92,4.1011415,380,34960,95.90113739022812
92,10.217895,381,35052,92.53116628902934
92,5.0970397,382,35144,92.08768993224845
92,7.634944,383,35236,94.45571564880358
92,6.553297,384,35328,77.85126959542055
92,6.865612,385,35420,99.56134240475612
92,4.6470633,386,35512,100.14080481992997
92,47.999405,387,35604,74.41506444468229
92,40.309254,388,35696,121.29044474151645
92,-207.08687,389,35788,121.26745995630453
92,1.6775641,390,35880,124.71956325071939
92,-112.474236,391,35972,125.70101427067371
92,-137.80421,392,36064,122.10739284638383
92,-12.86985,393,36156,124.26694937360276
92,11.135208,394,36248,123.26596503871349
92,-9.092174,395,36340,115.97914950339859
92,36.520233,396,36432,127.2529001386711
92,-104.29839,397,36524,17.900288672308246
92,-32.24008,398,36616,95.29533465834778
92,-85.71296,399,36708,100.12425314046213
92,19.699661,400,36800,100.70636329519006
92,48.172325,401,36892,103.45921377897655
92,27.436005,402,36984,97.99238156379069
92,-158.70674,403,37076,98.44113713099813
92,58.968014,404,37168,93.24646413436446
92,61.886734,405,37260,85.62613332990126
92,4.2933583,406,37352,68.9301052718827
92,18.075462,407,37444,119.4232072404867
92,6.007044,408,37536,124.77848515499494
92,6.160433,409,37628,126.42460738439078
92,5.674404,410,37720,125.21976252518992
92,7.981186,411,37812,126.07931892670052
92,-3.8601015,412,37904,124.28027704729804
92,6.028616,413,37996,126.13895566523075
92,6.956884,414,38088,127.01954162148782
92,0.886864,415,38180,126.64056944874282
92,-5.696853,416,38272,17.75631217770965
92,-0.08946725,417,38364,92.08681088691876
92,-2.2203934,418,38456,100.95225647185077
92,4.686612,419,38548,100.46085427504609
92,2.3535433,420,38640,95.35856534618502
92,4.889958,421,38732,100.25351194933128
92,-6.2439857,422,38824,96.3469685643133
92,2.1165457,423,38916,98.01627694789954
92,1.240987,424,39008,97.39003389808265
92,14.629845,425,39100,99.96820403799288
92,5.572105,426,39192,80.46727057371169
92,1.3525611,427,39284,88.42343231691612
92,8.440762,428,39376,91.54347257237521
92,9.386894,429,39468,94.80930766467601
92,-10.7666025,430,39560,92.26690348146931
92,-7.179931,431,39652,88.20643098988454
92,13.544156,432,39744,101.30097240813892
92,2.1200075,433,39836,100.74322479852711
92,-4.397651,434,39928,95.88655310480316
92,9.914149,435,40020,95.56378790996979
92,1.5044825,436,40112,99.43047910489989
92,-2.227433,437,40204,97.70542978760469
92,11.533899,438,40296,94.93353697299872
92,9.944274,439,40388,81.97168476217384
92,1.0755026,440,40480,79.13906105572217
92,-8.354685,441,40572,89.09843531186972
92,5.2741804,442,40664,101.44187562698612
92,-3.0352244,443,40756,100.89959407544696
92,1.3174399,444,40848,99.06010722467585
92,11.273414,445,40940,101.31509565538855
92,-3.5164156,446,41032,100.81987364724694
92,13.541975,447,41124,96.96106942734377
92,3.830556,448,41216,102.06385167312882
92,-16.402851,449,41308,93.81891262967765
92,-1.1412715,450,41400,95.3037605713741
92,4.117431,451,41492,95.95047562969712
92,6.571212,452,41584,93.10705903557857
92,6.7744403,453,41676,90.14026642908084
92,-2.8149064,454,41768,99.8180885055378
92,2.979165,455,41860,100.34175738249544
92,-1.5466487,456,41952,98.41427312618036
92,-6.5011888,457,42044,93.30411637264005
92,10.424864,458,42136,101.40607344317266
92,3.1362462,459,42228,97.13115939639508
92,9.658037,460,42320,94.2890757140295
92,14.905455,461,42412,99.56052038898878
92,-3.5637555,462,42504,95.08955164664997
92,2.4552784,463,42596,79.80388571305666
92,14.720103,464,42688,75.40738803924086
92,16.884312,465,42780,91.52803413337786
92,-5.865816,466,42872,97.0912742494835
92,2.741267,467,42964,97.75817797200583
92,0.38081202,468,43056,96.52685985248156
92,-3.174714,469,43148,101.04086374240019
92,11.222125,470,43240,102.56613867996947
92,3.0486717,471,43332,96.4968554670161
92,9.271732,472,43424,98.7585611012918
92,-1.6486936,473,43516,100.55019888499326
92,-3.5069292,474,43608,101.38334697806789
92,-2.2661102,475,43700,90.60628939323817
92,-8.720854,476,43792,96.67708943500885
92,-3.7349796,477,43884,96.1501101596555
92,6.4507127,478,43976,91.14225146955071
92,7.608012,479,44068,96.01503292433375
92,-1.4243374,480,44160,97.65901593872128
92,-1.4060087,481,44252,96.18958530209375
92,8.785521,482,44344,97.51000885453097
92,14.673865,483,44436,97.51838736645037
92,3.9802194,484,44528,101.26428633098925
92,7.0650544,485,44620,97.0126996753304
92,-12.181068,486,44712,96.13851585175958
92,0.034019068,487,44804,82.42453178604514
92,3.304141,488,44896,94.10057463696229
92,7.074112,489,44988,86.97997667916862
92,12.923293,490,45080,91.76618166364685
92,3.6619864,491,45172,94.01595130260037
92,8.422447,492,45264,96.43948151865528
92,4.771148,493,45356,91.60206004712138
92,6.5849476,494,45448,98.0253652300996
92,9.932402,495,45540,98.41613053867505
92,-0.026735663,496,45632,99.06432881855285
92,-1.3044528,497,45724,96.65180889652778
92,-6.744366,498,45816,92.38785106696777
92,5.187121,499,45908,96.88679206909998
92,-5.538032,500,46000,92.72418663640867
92,-1.9808517,501,46092,97.7079285338087
92,-16.162996,502,46184,99.2744379800986
92,-6.006615,503,46276,94.37225287860635
92,11.874924,504,46368,98.14708634556489
92,20.289536,505,46460,87.0690008960159
92,6.339302,506,46552,101.70896141012878
92,5.912031,507,46644,94.2835926069632
92,8.172181,508,46736,84.75617584608251
92,4.2809687,509,46828,100.45541443888551
92,-5.88541,510,46920,82.09821293887994
92,-7.446343,511,47012,86.88876689527709
92,9.544875,512,47104,89.28474003541996
92,-5.693451,513,47196,94.04612861164256
92,-12.166715,514,47288,95.21190916331673
92,3.4201238,515,47380,93.24490939046073
92,19.531656,516,47472,99.52811296202917
92,7.527248,517,47564,97.26020375756781
92,8.351217,518,47656,99.00114426691488
92,6.221033,519,47748,100.53827883588234
92,-7.6909795,520,47840,92.41072864614043
92,6.0827956,521,47932,94.48240495344879
92,12.355026,522,48024,101.1487926134502
92,4.743708,523,48116,63.47077440318706
92,-5.313137,524,48208,80.43558571863635
92,9.12079,525,48300,79.5918078242444
92,6.6963534,526,48392,80.5976940814758
92,8.075988,527,48484,81.2524068760789
92,8.408685,528,48576,80.80862408833337
92,0.32210472,529,48668,78.6202174731123
92,9.835262,530,48760,80.32154933036922
92,6.8386197,531,48852,79.05340770293243
92,10.211951,532,48944,80.9037564827674
92,-1.8893473,533,49036,19.718122537955534
92,-1.295344,534,49128,72.93632407897272
92,3.1992025,535,49220,73.27049185619633
92,5.463551,536,49312,74.25212504382476
92,-1.4840539,537,49404,75.5557468335197
92,5.6112447,538,49496,74.42024541888729
92,4.262992,539,49588,76.59393752689589
92,11.865007,540,49680,73.04610198393378
92,11.353334,541,49772,74.76499447316847
92,7.516603,542,49864,75.23674886031357
92,6.9300594,543,49956,75.38377360407281
92,16.584427,544,50048,74.16274730223172
92,14.7001095,545,50140,77.06392869974331
92,3.9966028,546,50232,74.13929333302336
92,-8.463102,547,50324,73.86594037829987
92,-2.664149,548,50416,72.63942791429031
92,22.205454,549,50508,74.7324296195129
92,2.5677416,550,50600,75.90800061926217
92,-0.8852027,551,50692,76.35896211041691
92,6.198244,552,50784,75.34203156166677
92,0.43836677,553,50876,73.06350123017137
92,4.0392823,554,50968,73.39557122676383
92,9.559742,555,51060,74.99994033061503
92,2.2295496,556,51152,75.49234836713909
92,17.166437,557,51244,74.51801530659439
92,14.447309,558,51336,71.83347000351651
92,8.345619,559,51428,71.92608542644629
92,-5.5435567,560,51520,71.64582662598252
92,3.8294697,561,51612,73.04683485332838
92,1.6413475,562,51704,71.91853819030207
92,-3.2656732,563,51796,70.99020075527682
92,9.937475,564,51888,72.41843232386624
92,2.6464229,565,51980,74.92172783875701
92,-10.154844,566,52072,75.14551328614132
92,-3.349743,567,52164,74.29049372852151
92,3.2362268,568,52256,75.64135336474047
92,18.8787,569,52348,76.75094507599792
92,5.2523637,570,52440,75.0188808951035
92,-6.6853213,571,52532,74.00891461152393
92,-17.573807,572,52624,73.66475846705907
92,-2.3640852,573,52716,76.62819092192295
92,12.659027,574,52808,74.91909495824636
92,15.258118,575,52900,73.98752966923655
92,15.7980385,576,52992,76.38290428699274
92,12.684205,577,53084,72.79301068118619
92,6.892284,578,53176,74.4016632767037
92,8.266012,579,53268,77.45779060323684
92,13.425105,580,53360,69.4440062706858
92,17.97503,581,53452,72.55735340019781
92,24.485462,582,53544,73.76640381965161
92,12.158649,583,53636,70.44262557239338
92,12.159432,584,53728,73.459662631813
92,0.20654652,585,53820,74.0132441896752
92,-2.1943977,586,53912,71.42311846943996
92,0.2046422,587,54004,73.22997275576672
92,8.978983,588,54096,72.75504796683265
92,6.489464,589,54188,70.7773851162342
92,4.8998303,590,54280,73.72634873263603
92,-4.6777425,591,54372,74.17065888175435
92,-5.835814,592,54464,75.96061377006221
92,10.237357,593,54556,67.06331925883379
92,0.116152234,594,54648,73.46440371803676
92,4.1615987,595,54740,74.27457820710906
92,1.6057844,596,54832,73.58878527842761
92,-3.996617,597,54924,74.5799457324143
92,0.38977802,598,55016,75.37141985433014
92,-1.3615088,599,55108,74.88829963861573
92,18.128159,600,55200,74.54525201786029
92,5.331678,601,55292,73.92091406345334
92,8.548242,602,55384,74.75641973684644
92,-1.7963705,603,55476,74.08045304198967
92,1.9882892,604,55568,75.68958863020185
92,7.058305,605,55660,74.6456467116245
92,4.0761724,606,55752,74.53209183991774
92,8.070368,607,55844,77.12543227109869
92,-0.028516341,608,55936,74.46305551422749
92,6.1410484,609,56028,75.02830370642293
92,7.366706,610,56120,73.31481659514591
92,5.0115466,611,56212,74.82182280724376
92,7.7489266,612,56304,73.89519289397649
92,16.553997,613,56396,74.69989312158721
92,-1.2370995,614,56488,73.21841203869907
92,-1.894267,615,56580,72.37541528426141
92,4.466734,616,56672,75.23470986917042
92,7.6188407,617,56764,77.0093001655833
92,11.006192,618,56856,73.49287708917323
92,-4.829385,619,56948,76.52945337828471
92,-7.861805,620,57040,73.64174485506234
92,5.909542,621,57132,74.94014863116469
92,-7.4834166,622,57224,74.29026488564286
92,4.261311,623,57316,75.65541254177825
92,8.144093,624,57408,71.22611759889354
92,10.846408,625,57500,74.24463891076967
92,2.4925723,626,57592,71.70529832767032
92,12.617215,627,57684,72.02455893642649
92,16.37061,628,57776,71.69683819362511
92,12.253372,629,57868,71.08737069592036
92,5.6257753,630,57960,72.05738956363255
92,8.980235,631,58052,75.15394332506115
92,6.865155,632,58144,73.91571742554237
92,13.7453575,633,58236,74.38009380686918
92,11.260534,634,58328,71.35787156484484
92,12.095185,635,58420,74.33554600826584
92,16.06197,636,58512,74.29617234396784
92,12.877618,637,58604,74.14767008284727
92,5.1907916,638,58696,72.8483374573837
92,4.458743,639,58788,72.92998304494365
92,-5.0816236,640,58880,73.09998632249881
92,3.094321,641,58972,73.88974519184094
92,1.6622801,642,59064,75.32144251399946
92,6.7939415,643,59156,75.01651827025513
92,18.660301,644,59248,74.49650777078435
92,9.769343,645,59340,75.49991097538499
92,3.7460945,646,59432,72.92357420714534
92,15.082868,647,59524,73.84475102205472
92,13.447612,648,59616,74.52503851537033
92,18.400974,649,59708,75.78197235111371
92,10.720403,650,59800,73.56185022911588
92,13.131348,651,59892,74.61752857309986
92,10.577195,652,59984,73.1677796737147
92,-9.044834,653,60076,73.17768683043889
92,5.9237227,654,60168,73.7486259425562
92,11.37401,655,60260,76.15686963338416
92,14.066621,656,60352,74.23605457449742
92,4.223022,657,60444,76.09820612795353
92,5.484656,658,60536,73.5960695458464
92,-4.6720667,659,60628,74.69873627574475
92,10.840524,660,60720,71.43429107648869
92,1.956456,661,60812,71.92440961554485
92,8.96811,662,60904,72.71509679398599
92,-4.027946,663,60996,72.70110918016529
92,0.73540825,664,61088,74.16993180131523
92,9.224643,665,61180,76.26644836119699
92,7.516251,666,61272,73.84045526365593
92,16.039896,667,61364,74.54012561923444
92,7.6668334,668,61456,73.75191018640575
92,-0.66113997,669,61548,73.86380534268221
92,5.063493,670,61640,73.86807553734762
92,6.796579,671,61732,76.09139344658294
92,9.335723,672,61824,73.92196197542359
92,-8.147727,673,61916,74.36315104329769
92,-0.80928963,674,62008,75.6349632092077
